,F1-a,F1-also,F1-and,F1-ask,F1-at,F1-bags,F1-big,F1-blue,F1-bob,F1-bring,F1-brother,F1-call,F1-can,F1-cheese,F1-five,F1-for,F1-fresh,F1-frog,F1-from,F1-go,F1-her,F1-into,F1-kids,F1-maybe,F1-meet,F1-need,F1-of,F1-peas,F1-plastic,F1-please,F1-red,F1-scoop,F1-she,F1-six,F1-slabs,F1-small,F1-snack,F1-snake,F1-snow,F1-spoons,F1-station,F1-stella,F1-store,F1-the,F1-these,F1-thick,F1-things,F1-three,F1-to,F1-toy,F1-train,F1-we,F1-wednesday,F1-will,F1-with,F2-a,F2-also,F2-and,F2-ask,F2-at,F2-bags,F2-big,F2-blue,F2-bob,F2-bring,F2-brother,F2-call,F2-can,F2-cheese,F2-five,F2-for,F2-fresh,F2-frog,F2-from,F2-go,F2-her,F2-into,F2-kids,F2-maybe,F2-meet,F2-need,F2-of,F2-peas,F2-plastic,F2-please,F2-red,F2-scoop,F2-she,F2-six,F2-slabs,F2-small,F2-snack,F2-snake,F2-snow,F2-spoons,F2-station,F2-stella,F2-store,F2-the,F2-these,F2-thick,F2-things,F2-three,F2-to,F2-toy,F2-train,F2-we,F2-wednesday,F2-will,F2-with
F1-meet,0.2810887829210885,0.24585684572512095,0.12896969075209966,0.25006333764205035,0.21629935136446674,0.24160525201641297,0.21577936461532446,0.25998011171373986,0.2814359113591339,0.174108954112037,0.2690727318270559,0.18098077397816018,0.17152385860054808,0.3511058464265897,0.2932892418314534,0.19272567981297126,0.31144737340645967,0.25367763199201643,0.0636274267983141,0.407727219128275,0.22137314686729115,0.15783584919300378,0.2984166863980345,0.16561160499301247,1.0,0.3804470484728459,0.14436407435238635,0.2107898351930801,0.24433123222365558,0.2512091714889116,0.2847636087222902,0.2594209632329788,0.07329037474812328,0.2178471842293143,0.25674573925288724,0.2707488097738969,0.2586824523367527,0.34754835200024164,0.30936925996272197,0.18363176848093127,0.09839209879597914,0.12593952605820666,0.19271074215896836,0.25296930892763503,0.41194401335899733,0.27658541774360457,0.34036251274936075,0.24582127369481785,0.12694680986150672,0.27003969242974596,0.3329100549523456,0.6051796876466219,0.2768784994023667,0.32719113584993326,0.22713582273654329,0.19990607123056955,0.28334099721537576,0.15286437385995763,0.06297643718819103,0.14523642407489795,0.07995492717619707,0.23530813905685263,0.2571523721657691,0.24878543051922286,0.1500319671026888,0.2341464442827125,0.1670519993117991,0.10741988423152019,0.19276127245308078,0.3704863815927917,0.15944311639392664,0.19565955202126825,0.2226249023090786,0.09688605311115889,0.31970358680139643,0.22664878906240102,0.19686074703015635,0.13305804985518,0.16855877367853273,0.19783400722993544,0.04279236073558331,0.11193588089164147,0.18470240068699068,0.1437633525889294,0.14435002083479503,0.1526529054616045,0.16422390576457946,0.1779725124154163,0.2735631974283675,0.0954132511632609,0.148642368315238,0.13249976271170513,0.10794997116956069,0.29486094560038484,0.12876141082670586,0.06910201847004781,0.19874356109433355,0.2158576965699359,0.24871184974529395,0.1550703807775513,0.1999987276333274,0.20677438812859356,0.16174786332056276,0.17636185487756928,0.17221511236879988,0.12327739222460471,0.20861263689902182,0.1394840383980184,0.19301091041860474,0.2110081960597475
F1-need,0.447940119955059,0.39151444670101837,0.14850357355515462,0.3792427253525228,0.272719247749729,0.3781911284694216,0.2198493587013842,0.12570871957368912,0.38521525549204044,0.3717209301410407,0.3699525870784224,0.3516556907993764,0.22239309237540997,0.10398154501079453,0.33924967609728074,0.30815508740127256,0.43457887247163723,0.4153715991067411,0.0775526699369022,0.38818219014342376,0.35681414192235766,0.2042350911453318,0.46986319909451607,0.3710433847394205,0.3804470484728459,1.0,0.21247686438162808,0.21778180916504,0.35801672409944835,0.2852381394770022,0.46895134978259484,0.27145349652100265,0.12673481150786056,0.22963677850874256,0.38779979931938324,0.3880490934035328,0.3412536725636912,0.5076795164799164,0.3938418811801122,0.2904258786617523,-0.004735445937856867,0.2385682712824882,0.2654250925557133,0.29484474470601485,0.34292658964129275,0.2730397898365952,0.4636292885129989,0.23338614778203778,0.14825521647715711,0.42836714738508186,0.42308897904064874,0.45726629056588036,0.41604590782705275,0.365544780776216,0.2674385634778234,0.30408296329319456,0.3601814668071652,0.22628778927724105,0.09355481488769998,0.2601455633692026,0.1020534940341839,0.2913802975059729,0.24143145765654853,0.33835948770941826,0.22644242838619158,0.3685821478412168,0.2778931136168543,0.26673888992735395,0.2595711233887909,0.32146897260017865,0.25002047787166526,0.31004813094128514,0.3603283218788192,0.10598509773907867,0.2721087043090463,0.3003415535329622,0.2767911873453715,0.2107402099776719,0.28393698477033247,0.2582619066336504,0.20064162162612162,0.2251854591312748,0.2841801747671266,0.18916940492451045,0.19698199214486256,0.21800953898131534,0.32444722613393,0.3095679244178554,0.32730219925127013,0.14974354818577892,0.21333284144022602,0.17654490795087646,0.20759813883870504,0.3085123958870666,0.21738849219362838,0.027196473364667708,0.24708450133902868,0.07716970189463022,0.31719258586300386,0.23312318939507087,0.2925467422701072,0.2854110179007309,0.22045723105574536,0.25709872106972975,0.31269883381473723,0.16708564507815563,0.26602637232400056,0.20349860668738876,0.07221779475838175,0.2155269226989219
F1-of,0.3763576945902972,0.1888107324012706,0.15565007950662962,0.19205055155176282,0.267489760768361,0.24223829619302711,0.3498313776388224,0.31095957075890185,0.26447678974403865,0.4003287409811573,0.30673419191536155,0.25154288901536576,0.0987755940899955,0.2802895517113812,0.2677624578256684,0.31239392250181697,0.44064846161560234,0.26250948350177294,0.2273217024684718,0.3909846379891016,0.3974716353829376,0.3966641513507437,0.2744933297697006,0.19052135338135134,0.14436407435238635,0.21247686438162808,1.0,0.2882081317039618,0.30484230665093653,0.14687743269582107,0.3188409021124825,0.28378305064122117,0.27721622231035425,0.4578432078569542,0.27392839293782667,0.2115502661773633,0.2272572694106573,0.24099349550364466,0.3174907529645013,0.33766389957634974,0.09154335362971427,0.22558983044972578,0.2305001344645369,0.40022768400214564,0.29837854338267045,0.31299628404769775,0.29863400039170507,0.3061707208240219,0.3040858056889046,0.31142362151783637,0.21536282353486874,0.2505320691001022,0.23796607629014413,0.3140201397900714,0.26811795147981876,0.1807891626702719,0.10479862676868072,0.128852736967988,0.08157837771139334,0.06275179814868986,0.0870487474278597,0.22472585895154523,0.23859076907927737,0.17463696082736535,0.2040252836895366,0.17215035588464409,0.1508748224078121,0.13302575069438974,0.16357467089248523,0.1759170406987681,0.10707411097076648,0.2788899916089385,0.12364043805447987,0.07222491654125504,0.20725537325504917,0.1394701379866894,0.33043474199947875,0.15656234560284724,0.1403070231384861,0.05963412103296196,0.07147751692922528,0.5826916576375047,0.15978127406172338,0.143579507833762,0.1330636297550125,0.15710057147389161,0.23241973016179862,0.2406473512049284,0.2996601384513757,0.11338092033160992,0.217162425657513,0.11745401664725288,0.0900062649442424,0.18338335383630527,0.23206168879365208,0.11312356543563024,0.17884820998852405,0.0971297373305691,0.3115417055584407,0.15725656950247066,0.1914892370853461,0.1775143533588501,0.2321816959413616,0.23897837494001126,0.2059167488095812,0.07206517776265974,0.2153783729536443,0.16231489764195137,0.19459224540066533,0.2198187988922351
F1-peas,0.21235220877650932,0.10875771160239298,0.060309037751142366,0.15276048631143838,0.2067315701103498,0.1634673316199912,0.06370767975831755,0.2920881262385196,0.1591596801985828,0.45439941200039485,0.14659581969764232,0.12636414336388466,0.20276024406907187,0.38526353433657057,0.14975006137204422,0.2433077918399403,0.3841689034326108,0.203023469097189,0.09439556613954572,0.4547208157895737,0.3268143747682858,0.3733922904915647,0.2471471735437128,0.10429214030043121,0.2107898351930801,0.21778180916504,0.2882081317039618,1.0,0.14894644950692887,0.07915200067618648,0.21046048135260825,0.10026050132805536,0.2589831595490133,0.40506067787109223,0.19992807647911315,0.1666716948227889,0.1615054657278752,0.20863665516594385,0.3560817837548724,0.35219244846097486,-0.05009354655912957,0.12729902452753888,0.22839672785439355,0.2911923061902687,0.1895013320602751,0.08983861403092071,0.1393699225913901,0.05615750497488517,0.2587519587283842,0.17091506711134835,0.20761595921702983,0.4095612953245115,0.19908181825203547,0.35679166888889724,0.17793174400156866,0.12822729970426291,0.14539752888039958,0.11830008778399784,0.02280238559060976,0.06533873069938016,0.041147446378993216,0.14591511624818115,0.2413131656641353,0.13678100151454137,0.10978082297573058,0.15399480214363503,0.20975249622661202,0.15003042632548075,0.10355197674514631,0.1873009296947063,0.15499989972635136,0.1704692040128693,0.18197054471505686,0.11141006722490948,0.31087368567715057,0.18530589579127288,0.278294786191146,0.07607220076808381,0.1266338956932399,0.03175154986225999,0.04686109363470595,0.26939065235545173,0.17373710955088215,0.10134430976798349,0.07671941221370175,0.11549416167730944,0.17497160927254035,0.17676074343911458,0.2646327071422539,0.05399064357833756,0.1291624929301642,0.06486745387056732,0.016547306521280163,0.25467670256008923,0.1541761105381274,0.028888966980361887,0.11528501399398734,0.16659075510129115,0.2391591249977142,0.07989355235140234,0.10239240691557724,0.11699826327693882,0.0848683862525838,0.2257052576117685,0.17148395437212766,0.05738733133934655,0.15015713614677653,0.10057374228063493,0.23386296987811966,0.17806990871934802
F1-plastic,0.5837643116364599,0.5779046845669475,0.34530807108063694,0.7478852539135988,0.4192474512534972,0.6547391251368423,0.3613129465399696,0.19648272251740156,0.6307513364477741,0.3114350577762336,0.6087518393777601,0.5420903423978579,0.14356699330566694,0.20828788177344057,0.7087452900648668,0.3594891208493258,0.7011685761726992,0.6402602576371453,0.21530313500996143,0.46246922625454917,0.47547261390900175,0.24599169098017296,0.5651688441309798,0.28556850061595696,0.24433123222365558,0.35801672409944835,0.30484230665093653,0.14894644950692887,1.0,0.2511125160902507,0.6731315512070499,0.34382736907853834,0.1543695484627701,0.42305947515896014,0.7366209749714654,0.4939909509035966,0.7073614017120561,0.39363002322946417,0.4036790788715635,0.23574026677709053,0.09150045269386307,0.3741612613407856,0.376884018307358,0.3048055063783924,0.39142342794265816,0.41821209168004964,0.4745612637872945,0.3652979525637737,0.27188568158271265,0.4821101301893637,0.3746577040522806,0.26676021880231676,0.5415937260441445,0.26615284887107044,0.27236773119264074,0.4422923128602068,0.2952666742716342,0.37892832772907087,0.16025787693799784,0.2693144484043301,0.21027463269155652,0.5213961098786796,0.2843708822658882,0.38962200760951393,0.36476701380238574,0.3814033448125412,0.28101319009490133,0.3317020691387696,0.47037148649671856,0.42155151998592966,0.3557785802439246,0.39852812730745907,0.35112566112809784,0.171356187741598,0.2882461991405517,0.33913980033626956,0.42023675103935065,0.33250487473735874,0.483279907579631,0.29066728047326923,0.3344722343173465,0.32248722929133894,0.466406775157026,0.2990069740962729,0.42477329833011773,0.2862390522846965,0.3110370542571568,0.4920953995376528,0.4914025474584628,0.2372600714845902,0.3267850663795084,0.32508482435814195,0.3589071939632193,0.40099715566627986,0.259415106263444,0.15812529030498818,0.35722517788342734,0.16489234003291162,0.41823837556991333,0.47865511236461444,0.4093221630879606,0.4921798550918098,0.44467733788745256,0.4004864056001615,0.34500875213583176,0.4060439719518386,0.46075019216728047,0.3046781366986469,0.13348183000157351,0.28117441173923025
F1-please,0.34093806481341565,0.3350431462817333,0.12936694855291364,0.11438522426443563,0.09116403952485351,0.17182796484117133,0.4433207991095867,0.2781645270800808,0.2321556329891299,0.1896915976724627,0.31746453973008804,0.2558007733784943,0.09929928991752837,0.2986305472445971,0.2603649746805763,0.22338596914504957,0.2938477746577273,0.21430543239760771,0.13683713627530414,0.27396741175106165,0.3590924536164453,0.19368695910827757,0.2127461739069509,0.23879549492715596,0.2512091714889116,0.2852381394770022,0.14687743269582107,0.07915200067618648,0.2511125160902507,1.0,0.21530559874750033,0.5751442840424751,0.04513367772676244,0.38846626789031447,0.22870842921034637,0.23216696877703208,0.21052270266129486,0.26263674667887144,0.290350001572601,0.25182602458869013,0.1632663655894239,0.1493773869390801,0.2829104675748715,0.20155679054949815,0.5788486397713395,0.4698575239183854,0.4238040738155082,0.4565188006834611,0.3029726846202822,0.2835933046774906,0.29537543583797066,0.20043310811228757,0.2194504157836785,0.17882428830596242,0.14201630831889267,0.10850499092800088,0.26750677253164684,0.12900572274087835,0.1082468627126221,0.1871731548467004,0.1472498268026713,0.19759852367150724,0.15552504066984002,0.3093544495637391,0.12716637112141096,0.13826372943875367,0.23245977400203607,0.12618420414941695,0.13621714699251308,0.19230788181342343,0.09641422891483627,0.20043373228056707,0.13903825474872805,0.09112544274302908,0.15993007875069387,0.11215822117517521,0.17239567300118053,0.1409234805554429,0.08390917593744814,0.06713631128076755,0.08312436131941822,0.14007265146784328,0.11255128757527132,0.12438585787714022,0.20416041209604507,0.10871282998633769,0.19351132325016585,0.17124822943539048,0.22002095291373444,0.1312535991848803,0.16759314914621792,0.16349884996505487,0.05093152176000919,0.23026760619350536,0.1351148916437935,0.13200286674721148,0.22495238237165358,0.21874636399576805,0.10299967533829738,0.16712726584032195,0.20643770661940944,0.1631045373198458,0.16050008567071722,0.15161813272658947,0.09147222905248284,0.10721732993389985,0.11529222583064663,0.12890821531310637,0.08003725926959715,0.09455177958548071
F1-red,0.5416342084685445,0.5411664403725444,0.3027640671362311,0.6485833550736199,0.47333763922269534,0.6441967742530006,0.3409290604808855,0.20318211511485584,0.6314343205248147,0.4132467281857015,0.583379809898204,0.510512215365785,0.14507450607326025,0.16016487396733786,0.6369784978933294,0.31424310095903873,0.777504465408873,0.6828061223624773,0.18943099730676186,0.5000785559025589,0.4610418114485971,0.2209388169279208,0.7144327856512914,0.2894263606630715,0.2847636087222902,0.46895134978259484,0.3188409021124825,0.21046048135260825,0.6731315512070499,0.21530559874750033,1.0,0.2947201726837541,0.14773209415238192,0.371943070584788,0.7267551119365272,0.5119530405070426,0.6104074262130713,0.44477992061715294,0.48357855501455504,0.31411194116843527,0.07708482592031048,0.3714253720373764,0.4062141169805756,0.33108769637366997,0.305062290692545,0.3794105978486492,0.42451162418488736,0.31734029079013815,0.212066314786373,0.5607006435531025,0.3625074422380624,0.30672104018327295,0.6612276361081673,0.3539640548201177,0.35314478154633894,0.44008483088318806,0.30481730369786386,0.3218638728974261,0.12893016090154863,0.31164774980852766,0.14981989506552268,0.4841645697499122,0.362357205866,0.4187945779041849,0.34149650015297783,0.4189877772054775,0.3089959346981974,0.26703485714675035,0.40164093300798964,0.4380038963448673,0.3797214680417467,0.3132170550872916,0.4551673851277007,0.1723482180177393,0.3090978233549344,0.383195466520359,0.37075246621397867,0.2503209954357348,0.4462574795858762,0.32461961305655584,0.27360580586219907,0.35159312726073255,0.4102053776267943,0.25906323657335134,0.3880764030378884,0.21144710576910009,0.3302343865473376,0.46315862641884337,0.5105156979280331,0.16871409346996324,0.30019914293448546,0.25622182443727143,0.32217460342936116,0.4446076166044987,0.3040134410252356,0.1465200076347723,0.33888564965122586,0.18763823150285044,0.4450479812861645,0.41842966944409427,0.3730587449854722,0.4608989415090738,0.41978356714519954,0.3749844654756453,0.4546596861103979,0.3861308070577032,0.46510978883080584,0.22174715038109075,0.17177071833915317,0.28736331675419685
F1-scoop,0.44419421371994605,0.3721028359860002,0.22451329251147462,0.2030786272678282,0.14336383138652986,0.2773414927430237,0.7678156116846128,0.46056923521272064,0.3358220858031734,0.40948605208796846,0.3734257690515611,0.33247835958858096,0.1403352440868066,0.34114878883023375,0.32244680747648,0.2558719660265474,0.35999328631210203,0.32228136196223417,0.17231078543040798,0.31431204500743326,0.4957970891546529,0.18835809707111148,0.3526874223218816,0.23803829083080993,0.2594209632329788,0.27145349652100265,0.28378305064122117,0.10026050132805536,0.34382736907853834,0.5751442840424751,0.2947201726837541,1.0,0.09747078725560707,0.7004541677819818,0.2826293821910273,0.27753073925541183,0.27852981104948377,0.2693105957827743,0.3028260436400572,0.436514779617181,0.1712983510373401,0.2254159107800559,0.35236378462877815,0.3562080892714324,0.6553853463839898,0.5598832336161988,0.49638790388881565,0.772861088365902,0.2943763603957905,0.3907254687181058,0.27010539149636476,0.21248259603778097,0.25003260391314647,0.2700934344316977,0.35539419725480187,0.198179817501129,0.32439650261070835,0.1917578178944434,0.2126860075275249,0.19270368590735007,0.16854779481856097,0.32887650806365837,0.2518288996873657,0.3327991215288011,0.17749750628011957,0.15736358888457155,0.23248972646557917,0.1548118425087719,0.2157238180372362,0.24551971338392312,0.13391378870378806,0.23956778887366542,0.16169742609291973,0.12364790627545809,0.1907745447562452,0.14094144873563536,0.23349945895941981,0.21535583647872286,0.15138601795781884,0.10617404623687454,0.08819479816502304,0.27781880899361405,0.16317222314518126,0.16952377929498372,0.2274971543695452,0.16616925729162332,0.3029296245409636,0.1914308349535055,0.366386595829933,0.15056381084150397,0.1557479671131568,0.15026911165969434,0.07795188803209589,0.21439477457789952,0.24002465910138848,0.11690805311534429,0.28409735268305547,0.2829636647885116,0.2720247442095442,0.1864775501742236,0.2794666647999647,0.2302525396935263,0.21674824030802697,0.14470549470329974,0.2348526056931425,0.1268316295579204,0.20079487714356137,0.17790924803489147,0.2030884574668802,0.23924711413248398
F1-she,0.08646049745656571,0.08510498447843637,0.1406292916698704,0.10932095604996415,0.09097989093421703,0.14841770848497413,0.08793262850792682,0.1375573176568523,0.12811159496084243,0.2455804067670258,0.12275032912829793,0.053860007456842496,0.026713989512842012,0.15991788808195553,0.11336232813251008,0.23169072449473652,0.2643400617229937,0.13457886142765896,0.08803191997792885,0.3046797701304811,0.19819954076217497,0.2714377764267558,0.12063406752047533,0.04428772676154447,0.07329037474812328,0.12673481150786056,0.27721622231035425,0.2589831595490133,0.1543695484627701,0.04513367772676244,0.14773209415238192,0.09747078725560707,1.0,0.201102961725255,0.1340755051549419,0.13081229477686349,0.14987190588255117,0.10992317000189676,0.2024741635665726,0.2340243826603421,-0.025280235163606814,0.07453165826158421,0.11910507868474901,0.15308111677284283,0.08486864631050235,0.07671552710795415,0.11605098728375457,0.04853907792510857,0.12825126647693227,0.1583996482986882,0.05047124319419871,0.18779625793046334,0.12436069715908649,0.24001486652318063,0.0202077473980153,0.0919081603788394,0.04023638470098695,0.12555834645742792,-0.011299796355164897,0.07286735490027613,-0.0259919516436193,0.044980487875627584,0.17223600691477944,0.08800242474647227,0.09948261388001456,0.11476808595891369,0.08120077199752765,0.05359822780343378,0.13479485330694568,0.047546722554989714,0.1588835973567074,0.12380938915623012,0.03536773228501706,0.05297912140853014,0.18688237535921878,0.16763157991729552,0.1865765066655987,0.06649190568353444,0.13530978871201096,0.12365042273598228,0.11399116500123799,0.2515006201948826,0.14755208984649104,-0.020755804441280484,0.07425492421667694,0.05243089605400446,0.1874134802420436,0.41515487827520925,0.12467674525657174,-0.02037554236983502,0.10258146570708152,-0.022467118666284723,0.06765689264120743,0.1832221544002519,0.1654238768495007,-0.03284257179034061,0.050193835905274695,0.07138696582127385,0.14671370253075997,0.08139862304604079,0.10959387572021112,0.09406488218475782,0.040818796589124795,0.1368477424695682,0.14607476280022647,0.08570415812368888,0.08737063075856583,0.05563858261429138,0.18429626827461792,0.048413019090226946
F1-six,0.4631705431039614,0.3535415031827906,0.1986676029551072,0.27986408710602373,0.2501046566158063,0.3384259897619501,0.7034384249533213,0.5786457474386383,0.3723631663442109,0.6150447207919428,0.39665234717530323,0.3102753258025488,0.1266140636477378,0.5397004311639617,0.37175676099622373,0.29680696242488797,0.5834764955390015,0.38036264335261916,0.2171289662929767,0.4299681323548414,0.5634596479413144,0.3633837097064318,0.4083176857202414,0.23539933157686752,0.2178471842293143,0.22963677850874256,0.4578432078569542,0.40506067787109223,0.42305947515896014,0.38846626789031447,0.371943070584788,0.7004541677819818,0.201102961725255,1.0,0.3898694431266698,0.3003413700784164,0.3880423080785389,0.24552838669596164,0.40145596406217027,0.4589406673189053,0.15292225861417225,0.2688502096901906,0.36137576923791787,0.37853187818577505,0.5439221584551343,0.5308788922541864,0.458023145538528,0.6534839608556636,0.3602081107960328,0.3459112214947197,0.298147636381042,0.29143640323948267,0.3322613242233137,0.2893112983969082,0.3142366766180506,0.199362740982301,0.2565460557796767,0.1931246649872745,0.14106195751349673,0.15280067627310062,0.15385475046172306,0.33464658181151463,0.3363238276391321,0.30377679344469993,0.2166469358239514,0.15350134046526576,0.24434393438182342,0.1529832804954213,0.27066850523441166,0.25873947995286456,0.17911018827289374,0.26101838790645154,0.19963461668576557,0.13276048839721727,0.21639437128460606,0.180797296879282,0.31144551534693793,0.19367579788882325,0.21493304521187737,0.13975813576766105,0.14560304701339125,0.3688387005512781,0.242290705193981,0.15609605659417186,0.23568416930253897,0.1474346688804891,0.271807956113136,0.22764094899932036,0.39254332637500017,0.11660061909152598,0.1904910577782828,0.13744453840344514,0.14076242634477779,0.2416314076924828,0.2368894689375301,0.1234321190551308,0.2920444188830559,0.2802511943586042,0.30499047482080516,0.23806611971797145,0.2563263196533761,0.27350816674722217,0.26985350759907994,0.24746634582956206,0.21036230162235992,0.18633923360155163,0.2588579249918028,0.18511990455566982,0.2076236244377846,0.21598747404430518
F1-slabs,0.5029025902616383,0.5292390919745605,0.37050329337513493,0.7297978370459257,0.5124513728019102,0.7048418385506903,0.28030557975568554,0.16089709591840834,0.6043399556523071,0.32977781568843534,0.5888306123540056,0.45140812990608375,0.12554054973693538,0.2222425305892495,0.6700541364323082,0.32687785594101115,0.6951402174182238,0.6899158184884542,0.17420036027909083,0.4551240159649024,0.46200584702559305,0.23503651803706954,0.601490714818118,0.26650563858964604,0.25674573925288724,0.38779979931938324,0.27392839293782667,0.19992807647911315,0.7366209749714654,0.22870842921034637,0.7267551119365272,0.2826293821910273,0.1340755051549419,0.3898694431266698,1.0,0.46043152276245364,0.7262233848790878,0.45075570150574396,0.4192956595397611,0.2344024176100386,0.11889518205210413,0.39014394752354964,0.3937077010860706,0.2918717997563645,0.3299641645711781,0.3991609647359658,0.4356681796747288,0.29225654569183607,0.17043606504508502,0.4905609544747156,0.3930406428122522,0.2525673932856161,0.5907124367817671,0.25607514493493566,0.3062606374806811,0.43381512121393373,0.25170690430655746,0.3151003435407321,0.09204453808854683,0.324023940931885,0.15944919716160685,0.5177177159872279,0.34708385118279567,0.3260643576778686,0.3043509768318415,0.41349011965848187,0.2731698003262182,0.30196881348394705,0.45879128189914936,0.40712384816778063,0.3553402487693555,0.35493730776168003,0.43635915845542667,0.13034244900403688,0.32515479189793617,0.37954313691934327,0.40606663004685817,0.3647067971893138,0.448488464310652,0.32080159458922,0.320960124158721,0.30705634368664086,0.4508289601722338,0.2684614000086585,0.44112985347383465,0.270289952654813,0.3651651605354407,0.4543310893484937,0.5408407386748348,0.21853118062513358,0.2927198708795724,0.29129615816441606,0.33039873824659594,0.45079268700701564,0.3143942851620761,0.15079738533538906,0.35277048617043844,0.18280235120158933,0.42347964304820723,0.45825694058557137,0.422151675820089,0.5309118378613032,0.43975887181522144,0.37641598345170707,0.4076071711633126,0.361720691842609,0.42410809870236105,0.31324558222371873,0.12172423377497836,0.3071998405471105
F1-small,0.44277800741080786,0.6797727816953187,0.208853797037302,0.4984139914441268,0.3711753809690552,0.4085945233745031,0.24234787370334182,0.1578549464409596,0.651242064134773,0.360872649886591,0.5183988812404777,0.6930888184630624,0.19394566084230508,0.1521580759878119,0.5585761124009154,0.3056931863358499,0.5257890518009567,0.6611652010004296,0.26170104697461033,0.4537435663756946,0.3820730645352105,0.1370449505114327,0.5030827767931697,0.2463251380519838,0.2707488097738969,0.3880490934035328,0.2115502661773633,0.1666716948227889,0.4939909509035966,0.23216696877703208,0.5119530405070426,0.27753073925541183,0.13081229477686349,0.3003413700784164,0.46043152276245364,1.0,0.48271509110370425,0.38699398103086813,0.49229019632713145,0.3104606462975282,0.07153649923077417,0.32970679430041033,0.3922393153183776,0.32569293809104594,0.288170758607989,0.3128378607515089,0.4340429289853733,0.24800700463904962,0.22155528808368824,0.48973847123772435,0.36904087547481734,0.35246191243869124,0.45969360484001803,0.3608476080884264,0.2615951751785634,0.34699702526458037,0.3322593210240855,0.42395005553717857,0.35818756645192645,0.2990442947654432,0.27870564827630623,0.3916752550794579,0.204889224897067,0.4829657420772163,0.32670409878009543,0.51113321833819,0.39298206727269125,0.31046158622912606,0.29866321461760287,0.4988605817596379,0.26234082047557555,0.3833576738330594,0.4720446544808465,0.23292167647435102,0.2184008287773281,0.3258427506877422,0.33541014476056263,0.22223152155364473,0.37841932022957836,0.22565309680769605,0.17184191346951003,0.26472160858905625,0.3045603055177465,0.38981429416821634,0.290876177037973,0.3090768032578957,0.23854279836871178,0.35522859857210176,0.389922951170052,0.32231585559692455,0.4442370130204107,0.3593092620325256,0.2518420880799596,0.33605304683981735,0.25093182522054425,0.05458823662663529,0.30300420710790094,0.21837974366135685,0.39334356965599304,0.34152228946054397,0.27921217102623486,0.33709768812483276,0.24511881677727035,0.2506182134278209,0.3596775867115182,0.3263896278719846,0.3524978764077612,0.2971725223929746,0.15590876914379265,0.2573257484753804
F1-snack,0.5108161655216696,0.4877975110735249,0.3128278228570422,0.7249419635187198,0.4332752867296643,0.611963550376925,0.2865924722331502,0.16695635441967643,0.5719827743557004,0.3227959430876061,0.5478281951844581,0.4288699955287722,0.12965966299212636,0.20242169848406363,0.6628182220523439,0.32325869094103915,0.6099746038591392,0.5870978693698604,0.19845098338622066,0.4342224102934225,0.4280199268482596,0.20791483854434106,0.5389432552639981,0.2951667529301622,0.2586824523367527,0.3412536725636912,0.2272572694106573,0.1615054657278752,0.7073614017120561,0.21052270266129486,0.6104074262130713,0.27852981104948377,0.14987190588255117,0.3880423080785389,0.7262233848790878,0.48271509110370425,1.0,0.3870080183897649,0.40903660062156505,0.2294198581457938,0.03428076741141535,0.3559342454787564,0.2923690735674843,0.3126214189584229,0.3240222611058726,0.3823333874152164,0.4239654718438463,0.30308209908975614,0.18325501385827636,0.4533639907755149,0.4052592415379328,0.2701279596246937,0.5059092729615157,0.2628798854555463,0.2773759864567455,0.3401168710397338,0.2632072047720045,0.2777164280545797,0.12158547713419927,0.29259672156453587,0.21055753787988926,0.4772844227914077,0.24747456684648161,0.3217365115849419,0.23973987281570006,0.35830669729576115,0.2678357980866632,0.32772234851954607,0.40950833626143435,0.41125919767976304,0.29624944626594985,0.37925040353196765,0.3620147147632061,0.11413859897358505,0.27145715643481133,0.30423008684477293,0.363302081586138,0.3328807308615496,0.4209917918733449,0.21728145899139795,0.2709162201154971,0.26067480959573697,0.3971393356976719,0.2981612411048163,0.3753344569992125,0.3264774218730449,0.2806008082088166,0.4074555834536887,0.4844382174031745,0.2326848384107012,0.2753557931464376,0.30918340649807646,0.3030648866165611,0.36149969918637853,0.22139257914094396,0.07631156677073124,0.33150717699165116,0.09921194126840632,0.385778557412913,0.4298133362595874,0.3836946760039122,0.48203849740287447,0.41030546756361036,0.32917811259600777,0.3400744411892934,0.37686369709040385,0.39159617070171654,0.3163209373881408,0.12798246149647555,0.28923792473558047
