,id,gender,age,location,a,also,and,ask,at,bags,big,blue,bob,bring,brother,call,can,cheese,five,for,fresh,frog,from,go,her,into,kids,maybe,meet,need,of,peas,plastic,please,red,scoop,she,six,slabs,small,snack,snake,snow,spoons,station,stella,store,the,these,thick,things,three,to,toy,train,we,wednesday,will,with
10,english109,0,26,newhampshire,0.14391257392005596,-0.4402219405750821,0.011599939714388396,-0.15147106626121343,-0.4482010540135691,-0.7746974112738871,0.08171174966687335,-0.845574375956611,1.1899721072303657,-0.5493370194095821,-0.04241249830108348,-0.9797902576310032,-0.21917169561811675,0.4582075551789849,2.377149102417124,-0.5305222985885861,1.0537301892375959,0.5504162901835721,-0.5902338928029894,-0.7165331122942671,-0.14007231318508526,0.9284994818904176,-0.18918120131275698,-0.5602396262504385,0.11801564044378172,0.011203396654452734,0.08902885993904655,0.2634167586470498,0.05135293644986014,-0.32686124070639483,-0.41849205744109863,1.1962519012113049,0.3069991069329194,0.2639975022741424,-1.5925948884330283,-0.7808375070556872,-0.9075837114017835,0.6896079441462616,-0.37382419867052713,-0.4049527645932118,-0.4095380874364047,0.2499843330464927,0.050983930399589115,0.23355240776167202,-0.2573429862165994,0.32876992358945617,-0.2571650005767126,0.04168616844451228,0.565480283323191,-0.08139915721456562,-0.3775921413539654,-0.21617232872466416,1.3374051843255945,0.4898330491499795,-0.3793208765106118
11,english11,0,35,uk,-0.531488702662523,-0.7365419031980691,0.9346962223470651,1.0552603359002155,0.9561434103880635,1.2899292607279202,-0.42481766647824926,-0.4523889126613563,0.5276297031468912,-0.2940617806301707,-0.381608097410766,-0.15722088714253588,-0.21917169561811675,0.858094507990778,0.7125731066384875,-0.5305222985885861,1.2615159442172423,-0.8535276066969862,-0.5902338928029894,-0.36629249679562637,-0.014898117267829594,5.161388024969715,-0.23711031258680187,-0.06558882882444764,0.37518115324647555,-0.24274617984219285,-0.06324658614346125,0.5083356248315319,1.3119210672087316,0.631141082245496,0.787061981565401,0.07703450184435094,-0.07569329705993331,0.39397741711834616,1.5429213690753987,-0.5634432922543002,1.408132787920368,1.3678145128697363,0.12764341648321906,0.23281165197117387,1.006785604188328,0.947215666068805,-0.26520650624466807,0.16332402406210475,-0.10653998424432426,1.5818225949529248,-0.021366259455064786,0.08716914586935047,-0.22369851338757227,-0.1559431291101859,1.5840657146325858,-0.06618326242242595,-0.8438098272812448,0.17746515318628184,2.5216849997755735
12,english111,1,21,india,0.3574992150093284,-1.613339994069419,-2.043188295626279,-0.22250910425291262,0.05830299754214374,-0.3590788753035468,0.25288520417921057,-0.7875721611256684,-0.7167660124819158,-0.2575690892475929,0.23868856440101174,-0.02303214010979224,-0.21917169561811675,1.0573200460785905,-0.5269461241974749,1.644049002172127,0.3640329601697209,-0.6992975266019922,1.6486286369598508,-0.25382920709343526,0.3783958284802247,-1.5662388095595912,-0.10671190079089683,-0.18189542748542198,-0.07213872095551101,-0.24931446866239237,0.36077091774518094,-0.12368868698881226,-0.3561273331459242,-0.5195658689292454,0.5566275469141903,-1.2132050117969433,-0.23233265545534718,-0.11964610613486283,-0.1562894455395717,0.0347108098003815,-0.012958310566887506,0.7517217620006692,-0.6223857871581239,-0.5711433307677238,-0.8969469230588343,0.040343828872005494,-0.20001594061852024,0.5069872295581563,-0.7652464801647003,-0.12767950831337102,-0.21717818307826148,0.02315103275815848,-0.18209432016828062,0.01754292857927068,-0.2928967561099116,-0.36627213903769945,2.3160024510865735,-0.018461034263989224,2.1386564714697665
13,english112,1,21,usvirginislands,-0.9691358110516415,0.32041110401377176,0.24849269859088557,-0.6356552844260055,0.4996536570302151,-0.6498723906593389,-0.19346061641499043,-1.0779197234099656,-0.6184119623377415,-0.2570652547460592,-0.6915181732514571,0.14064516618801365,-0.21917169561811675,-1.2074018475355952,-0.8638121725229876,1.773111270679252,-0.2572942341556604,0.012946584416697052,1.1693192931422274,-0.7812524423888674,-0.1568302777516027,-1.5662388095595912,-0.32734705062853947,-0.28232301034308965,0.04127112143663271,-0.04797875905203001,0.16592189527821544,-0.3586224994838184,-1.1672573547098763,-0.41319497781659426,-0.26971457905622526,-1.1133855369575447,-0.06786839485727027,-0.6419212117437719,-0.6839379223584114,-0.14632681095180722,-0.9253353625545938,-0.861354966070271,-0.14931267188837616,0.09984583687290208,-0.24875189688724667,-1.1766984688383388,-0.5503979677496434,-0.17993594065163382,-1.1012330999851572,-0.3867738870350378,-0.6031419592531058,-0.2411525172527887,1.142173765126767,-0.23684684759948915,-0.4092344547663398,-1.1517071873156908,0.06186496630757391,-0.1347317520226651,-0.3793208765106118
14,english113,1,31,wales,-0.0749236812603473,-0.18924233846291938,-2.043188295626279,0.27939753858390404,0.5537858755746204,0.7341207207979954,1.243907387273619,0.27777778214340426,0.15581261392135473,0.1788219788771152,-0.8027974071732575,-0.0196503630237936,-0.21917169561811675,-0.9034833441777268,-1.1198460582346133,-0.5305222985885861,-0.021118672739381443,-0.33555862510981593,-0.5902338928029894,0.9542936688944156,-0.3154695375749264,0.17832803201445932,0.7751187443912834,-0.6944911066721781,-1.2102186230562708,2.065310354587363,-0.15057590945668564,-0.4979290626401707,-0.037158208690816555,-0.6441670712397722,0.25419753942240203,-0.6472272505448343,-0.41957445760367235,0.1994840046908944,-0.5077248358358007,0.3977766202096724,0.598743787852452,0.008855251133694475,-0.02280909199491335,-0.7702308375553535,-0.43403693864285614,-0.08596669266031334,0.47466306786488044,0.3104556446260183,-0.06397051655101284,0.11321900241373511,-0.522607976619706,-0.5826697410626953,-0.503382689532736,0.33686923708249195,0.05234869295090135,-1.2139824368521825,-0.11051610417284063,0.21103409295920794,-0.3793208765106118
15,english114,0,38,alabama,0.3585512812860342,1.767888627695215,0.7610088037678024,0.6561893003498783,-0.5984561394329615,0.5056940274288843,-0.8824496703928267,1.6925630631974458,-0.013393405454442005,-0.8240186818479258,0.26138200249158555,0.23801796254057628,-0.21917169561811675,1.3571101918760609,0.167747612750011,1.9097273568498394,0.5883526140304989,0.32755915472212255,-0.5902338928029894,1.9385604134693704,0.8152927337713934,0.08715029743737877,-0.6739523784703386,-0.6630339467372365,-0.47918185877815717,0.176352469284524,-0.5108676160191417,-0.6839272402549427,0.4389709520408455,0.4894573670923809,-0.992455970332816,-0.8690361678618373,-0.1766904033627514,0.5785969156270894,0.1869835512681411,0.5273853223105323,-0.052235523873877275,0.5978808981697845,-0.46943659225733797,-0.5542497264967984,-0.3233581861976311,-2.987845475785761,-0.019260937118995885,-0.456959054521069,-0.30291581612408264,0.5362186958150852,0.3830356528956041,0.17937255161837853,-0.2181673724478398,0.724636665499901,0.1306818842209618,0.2957785043093194,-0.045177905669246995,0.2325559793453198,-0.3793208765106118
16,english115,1,31,hertfordshire,-0.46617375580115306,-1.7568967852741546,-2.043188295626279,0.31456167162127785,0.4066283907232896,-0.9799641286394098,0.03986365134329489,1.3086836921565124,-0.6920081954302917,1.9906332073198425,0.42808080137443294,-1.5448633423588038,-0.21917169561811675,0.2930035809661771,-2.5120886903652195,-0.5305222985885861,0.30007856505990865,-1.0689502873111907,-0.5902338928029894,2.008414266971657,1.789688033361637,0.3014836753982566,0.28608708167502983,2.57775611015961,-0.2975699506846603,-0.24046186354008878,-0.31361765984131384,0.015650138452318368,-0.5121299489607848,-0.12436969618080558,0.0703018499479119,0.22905305649198798,-0.4452021876703017,-0.5240388633975636,0.844515536145299,-0.6991197675407611,0.1646621286775937,0.6641086968295966,-0.10132039641948887,-0.43566468867035324,3.0519829409742227,0.9252759781656358,-0.47323810257333604,-0.2925622461085029,-0.061347459918146774,-0.5965821764878684,-0.4921964195237984,-0.6696893162330411,0.10333641714845501,-0.677489346054646,-0.1760878945139544,-0.3827955225708816,-0.2953432314835036,-0.32238509213765626,-0.3793208765106118
17,english116,1,56,georgia,-5.3222667396648555,0.5193218259816027,0.007364763691025492,-0.8360591228950617,0.14381798353416309,-0.1465463132228538,-0.7002024374659986,0.8886769221707536,0.31498722158329795,-0.5365127002401698,-0.4410536142811517,1.0171954502469756,-0.21917169561811675,0.7502697817943954,-0.03503057666594864,-0.5305222985885861,-0.22006358081317798,0.9576183399715409,-0.5902338928029894,-0.8551019701153907,1.6959871014337415,-1.5662388095595912,3.3554193804746304,-0.3104044731496939,-0.11281579175301767,-0.534509127471216,0.09885221734669525,-0.18995390011790173,-0.22381229734781066,0.11965520247351133,-0.7354429127700611,0.928147278798312,-0.3481324138376493,0.001492086695578781,-0.7558737387038501,0.7563284445775654,-0.7414819710046774,0.8576951511555387,0.19066113285784578,0.38714164941512386,-0.8304118052630183,-0.12971752640085374,1.0167037602110318,-0.18442087732804013,1.8875933543414534,0.042012628451807435,1.397061599629941,-0.06269526716968166,0.029942450749353786,0.05103632400082993,1.008389219272703,-0.539527801294498,1.5682800404642676,0.12368858389838774,-0.3793208765106118
18,english117,0,60,alabama,1.3865108247131077,2.2315092468028195,0.7138364876415034,0.08277518327326724,1.1279906878953503,0.34055403476381696,-0.8551440650903892,-1.233998335937005,1.1761330372346408,-0.7006773244332847,0.7360436113459778,1.1042661815906563,-0.21917169561811675,1.0706195683559896,1.0721833102753764,-0.5305222985885861,0.1037744556877843,2.0448843542928468,-0.5902338928029894,0.9310719648644188,0.5502944904428939,0.3756156068614269,-0.7995918404415481,-0.15613663017058987,-0.5062061482818809,-0.41342689585427733,-0.0395483070690371,-0.2785170673970716,0.3256483776361063,0.6779318967457129,-0.8221271105618141,0.9874714815661745,-0.15759225186401604,0.6594610098203968,0.31568797007108923,1.1495375304126445,0.27204931860015735,2.038373185289211,-0.7099683170904513,-0.5519107850056598,-0.6035376883683492,0.3659097382504507,-0.41197039250969525,-0.8279757271434809,-0.22258779729218783,0.575532920289794,1.1493707593035003,-0.10644705565628539,-0.12028847885951091,1.0909078839320396,1.6696469545269732,-0.6016191460207208,1.6622185401791736,0.0686671637199309,-0.3793208765106118
19,english118,1,19,ohio,-0.9133553881299225,-0.5205778551209688,-2.043188295626279,-0.5360190689979746,-1.1596516867745532,-0.13952673543005423,-0.7945164864870955,-1.3033254311951,-0.5895134983377808,-0.639394696481924,-0.29130942076029914,-0.23736445325060548,-0.21917169561811675,-1.019174353490323,-0.5159142821265295,-0.5305222985885861,-0.36274698869264554,-0.7618470750842883,-0.5902338928029894,0.15734176645647732,0.1214466273364455,0.20895306377316333,-0.8634612508372189,-0.6409064191921165,-0.858979747539412,0.30241085070661655,0.011823410542945013,-0.47968814768784807,-0.5922487054575138,-0.6163940407625167,0.035698524474643084,0.11987610053750876,-0.2550140573192685,0.5172834584823695,-0.6514791814200777,-0.5274421985536332,-0.30081299554943935,-0.6172009851590007,-0.18858393355842623,-0.5007623299866824,-0.3733149166841009,0.5222438353396618,-1.030046788577091,-0.020603786568992487,0.7196897563959965,0.2677555829408402,0.6601213014156366,-0.5854122730710305,-0.22795110759096857,-0.9148003479250228,-0.7304697095891727,-1.2320460279758876,-0.44746180593509816,-0.6958396041766858,-0.3793208765106118
20,english119,0,32,saskatchewan,0.5469087943117231,-0.1277987626868013,-0.23364893916197274,0.2107408818893524,1.329364985161017,-0.15609022638620998,-0.21961404454521416,-0.7762510393916213,-0.5683157329994375,-0.6116053515266975,-0.2607120590053649,0.025745150792131303,-0.21917169561811675,1.675274972639852,-0.2117236225472857,-0.5305222985885861,-0.021629056589870615,-0.11133628171707925,-0.5902338928029894,-0.3057766588146189,-0.30243743162300246,0.27327562323495863,-0.11658310635131588,-0.390564735133106,0.7070353708057855,-0.05310997001026012,-0.005983368642876883,-0.21542885464759387,-0.47347929891135127,0.29203612333666334,-0.8387988879443693,-0.6233942337689525,-0.11059941876252677,0.1330606649020038,0.019042588800004184,0.661031122801996,0.4638894214629645,-0.06000489584319909,-0.4555167219815751,0.89520186402983,-0.3913323862549465,-2.660172518697443,-0.5468330826119742,-0.04142177517551636,-0.02654609991088645,0.14821057773642127,0.5834307839163916,0.13490162873615597,0.17822740650910246,-0.21974186534013837,-0.3246611658251851,-0.0699695970105307,-0.0532064341163668,0.0663008522863132,-0.3793208765106118
21,english12,0,71,uk,0.2714611011917662,-0.7620879734487299,0.3160714159727638,0.6537701620684876,1.1128615824630297,1.3175431778723403,-0.15436991278807433,-0.3082492222505897,0.3726572951379456,-0.4941752223222532,1.1490928938055662,-0.37417397904109917,-0.21917169561811675,0.004579226781085356,1.532593929311688,-0.5305222985885861,0.5286215623413243,0.9902045778076458,-0.5902338928029894,2.099222375977689,3.1330267278784363,6.013677446629147,-0.017229578112789502,0.3360537166767764,1.2885223062400524,0.4182527041091996,0.4205230774932323,0.7573495984584868,1.1869676195224745,0.77250167952734,0.2751142482309494,0.13636872923603777,-0.016075798236156864,-0.16615940717282585,1.072370831077963,-0.049974916586052964,0.8223322075392737,0.12392650694228959,0.5348587893080695,1.101933303569594,-0.2199042431623866,0.9558654887185379,2.012473678321516,0.7525990201762742,-0.5697841124221104,-0.008982726827709162,0.17977368673614108,0.2782819626014227,-0.27441600044421094,0.7448637402020455,1.4701244103016577,2.2319707045653523,1.5590285039793006,-3.416559954737279,-0.3793208765106118
22,english120,1,65,saskatchewan,-0.8534452403145537,-0.6915771460130102,-0.11911215311142107,-0.54966784814031,-1.187600163172119,-1.2873599150765367,-0.5998482702121031,-1.139747458923776,-0.4451636961736451,-0.8584056448984083,-0.36992376836475666,-0.5508062912496329,-0.21917169561811675,0.8868636185987049,-0.9325917414056786,-0.5305222985885861,-0.9731755617262945,-0.7750090504691078,-0.5902338928029894,-0.9761863954625366,-1.2374843085892455,-1.5662388095595912,-0.828313169321862,-0.8972926063997924,-0.2781781140323518,-0.6465524193817357,-0.3695028793435552,-0.7120162995709358,-0.6266170698440613,-0.29312007428352405,-0.01544338219933289,0.32356609682672755,-0.29554980281129106,-0.48549461085394324,-1.027480016671938,-0.25377502187905226,-0.8069101893989566,-1.3555869037293737,-0.13952707276765636,-0.23149556307238126,-0.49841041766716127,1.3595772407325455,-0.6825539330744351,-0.74171807955857,-0.5527907046593009,-0.6277900776346617,-0.4402404204756354,-0.6717436860782535,-0.5130949076587594,-0.6419325770494054,-1.0872483901088565,-0.5044533034817771,0.15460800650081757,-0.4162227219902373,-0.3793208765106118
23,english121,1,21,minnesota,-0.729703811770673,-0.8075811635745326,-0.7276724911759035,-1.1992275845781142,-1.2117004404174483,-1.181656829595255,-0.3917585251223623,2.3287749354235077,-0.4737585497266987,-0.2624077437225154,-0.5541966636849758,-0.3725513915418087,-0.21917169561811675,0.2195047844848407,-0.46772511197637723,-0.5305222985885861,-0.031815216971318255,-0.4843443124151921,-0.5902338928029894,-1.0784519405362254,-0.6190151924053809,0.16624199221432406,-0.43404345375828696,-0.5281764730288077,-0.5457639769474226,-0.33557156699464286,-0.4175715115972777,-0.2675290855668961,-1.0842368265719549,-0.37963609234320006,-0.22408832041224683,0.8191558568877726,-0.2850135422466726,-0.4899126947947113,-0.7702238052095741,-0.5900336894193636,-0.8855334674978828,-0.682549640503184,-0.40477516213500564,-0.5921963571755833,-0.45180010127736575,-0.7686041403821263,-0.4560487846042232,3.502366041499494,1.4733384101110973,-0.5754684507758208,-0.9156660407051479,-0.5798309588652016,-0.2122442520788286,-0.7684784147469029,-0.07508891599435563,-0.11478103825910192,-0.05281130405154242,-0.3956634839633371,-0.3793208765106118
24,english122,0,20,malaysia,2.072219405082347,0.8929846436007471,1.0337193133664302,0.8088500219991694,1.485291836812307,0.7308591052459271,0.02298478912943037,-1.021103495781999,0.8254611689942191,0.022036167526887057,1.0039393035815367,0.6265586171354991,4.951831834810597,0.9483110486308645,1.2286643404539677,2.249491511378526,2.048587547956748,1.226953383405339,-0.5902338928029894,-0.7786276968407926,1.7787524175807963,0.15361207490970585,-0.2209839931969158,0.010758618759579182,0.2841966522708933,0.04080624581119673,-2.4550001214722434,0.15899459246324674,1.3419955419136398,0.35872898858707425,0.17134674296501615,1.0981181739623098,-0.1635942651333132,1.5463306664639689,0.6078048540099295,0.5792710462700434,0.8149510378175526,0.1808934009454159,-0.10503017878288098,1.614048687637001,-0.2251006222980117,0.9691417547052037,1.6727438278205764,0.42098321953872053,0.13885314504273366,0.47730701413032833,0.9419593738307716,1.5181220517006584,0.24926410267568722,2.3497106951090614,-0.6346946585134553,0.9716087599210176,-1.2977783052802294,0.4298625634008517,-0.3793208765106118
